"mod.1.AIC","mod.5.AIC","mod.8.AIC","mod.simp.AIC","mod.simp.1.AIC","mod.1.BIC","mod.5.BIC","mod.8.BIC","mod.simp.BIC","mod.simp.1.BIC","mod.1.AME","mod.5.AME","mod.8.AME","mod.simp.AME","mod.simp.1.AME","pyth.AME","Sim.Run"
-390.719184246962,-376.086012498733,-348.369490102682,-285.842252592301,-275.930285844329,-346.186881231742,-347.960347436489,-341.338073837121,-276.467030904886,-266.555064156914,0.0160080230709055,0.020546202536621,0.0257614444951478,0.0306796787276135,0.0311661446193486,0.0239659945674036,304
-391.078659907542,-363.512475623519,-338.150842621595,-292.087992774919,-282.078518161523,-346.546356892322,-335.386810561275,-331.119426356034,-282.712771087504,-272.703296474108,0.0143110191259812,0.016850799393726,0.0201696257011291,0.0305062607427919,0.0387825482940827,0.0178679622797043,305
-395.002824101738,-355.783195075717,-341.736465404124,-298.439671749905,-273.325589216881,-350.470521086518,-327.657530013473,-334.705049138562,-289.06445006249,-263.950367529466,0.0167190090284465,0.0157610371253583,0.0228871664066855,0.0377254209891495,0.031432124615272,0.0237642841763667,306
-392.243481240932,-362.9303653398,-339.710460553051,-285.022058294489,-274.417508731526,-347.711178225712,-334.804700277555,-332.679044287489,-275.646836607074,-265.042287044112,0.016296946302453,0.017508042852659,0.0183747836733665,0.0305155497731578,0.031018014189688,0.0237457901587488,307
-380.894613711224,-356.240986213665,-339.31020236775,-291.039977854315,-270.330038300904,-336.362310696004,-328.115321151421,-332.278786102189,-281.6647561669,-260.954816613489,0.0111066766791202,0.015643707270497,0.0201944112461326,0.0325754670986143,0.0279414748067294,0.0229441798026857,308
-395.694430231308,-366.767710525586,-347.6322674327,-281.724899884379,-281.620805713777,-351.162127216088,-338.642045463342,-340.600851167139,-272.349678196965,-272.245584026362,0.0174194609596755,0.0198876896622167,0.0243436883906223,0.0256677652801394,0.0358586418375801,0.0212468892337858,309
-388.828879475412,-356.571866004748,-346.126151521604,-286.181391337918,-281.810522653178,-344.296576460192,-328.446200942504,-339.094735256043,-276.806169650503,-272.435300965764,0.0137410270320839,0.0142416794526414,0.0244366549441234,0.0266643592949365,0.0353340761042321,0.0253521667672426,310
-405.110299728091,-374.950942265465,-339.746375900712,-283.963121865105,-277.789140286238,-360.577996712871,-346.82527720322,-332.714959635151,-274.58790017769,-268.413918598823,0.018134769068298,0.0214837363027533,0.0203375997699733,0.0272741376238948,0.0338221033810975,0.0203069327802482,311
-387.431122689688,-360.482852618898,-335.963622667461,-285.338439739898,-273.551884468911,-342.898819674468,-332.357187556654,-328.9322064019,-275.963218052484,-264.176662781496,0.0149828845362553,0.0169933972733503,0.0175333779800528,0.028270213939067,0.0299982337018066,0.0198892136046041,312
-393.960026528667,-357.590479851043,-343.781264902548,-287.190477233947,-281.809190848817,-349.427723513447,-329.464814788799,-336.749848636987,-277.815255546533,-272.433969161402,0.0184085414432503,0.0146063409673555,0.0223552155195738,0.0298112044254005,0.0393547621896688,0.0236149272043858,313
-385.848407673067,-363.680161569945,-335.477414257976,-287.544996402176,-269.506826841966,-341.316104657847,-335.554496507701,-328.445997992415,-278.169774714761,-260.131605154551,0.0119449201063316,0.0172166655552971,0.0164923933923464,0.0252919415678747,0.0256062549269029,0.0187836256728444,314
-400.863644885836,-365.621199204683,-342.345365186165,-286.339810686869,-275.960325615317,-356.331341870616,-337.495534142439,-335.313948920604,-276.964588999454,-266.585103927902,0.0178548125225103,0.0193095072521936,0.020914336559649,0.0262679770793362,0.0307965884592883,0.0184439300280162,315
-385.001084372287,-359.181289158836,-340.507424538555,-300.858716529637,-279.699121794955,-340.468781357067,-331.055624096592,-333.476008272994,-291.483494842222,-270.323900107541,0.0119485458604913,0.017497694435216,0.0204243551401816,0.0371384255222689,0.0374389671895977,0.0205792912620399,316
-402.362570951864,-358.022001483573,-340.662999157309,-305.325885197316,-269.364244032053,-357.830267936644,-329.896336421329,-333.631582891748,-295.950663509901,-259.989022344638,0.020194356099773,0.0157554230040696,0.0214371140258454,0.0403244667706466,0.0259920430970021,0.0189942837362146,317
-392.717541217398,-362.766137607974,-336.014747676754,-285.681965858156,-277.249610903807,-348.185238202178,-334.64047254573,-328.983331411193,-276.306744170741,-267.874389216392,0.0144667647807324,0.0175141108874158,0.0171282008845101,0.0282242821883213,0.0328008493241153,0.0185063303473286,318
-389.115086041386,-372.789099186219,-339.232013655906,-298.344828272617,-264.110725595497,-344.582783026166,-344.663434123975,-332.200597390345,-288.969606585202,-254.735503908082,0.015793569152782,0.0215939535013617,0.0185128162304527,0.0361800312983502,0.0235428060489246,0.0193306326749479,319
-391.198716373478,-356.637588714313,-341.125096791862,-291.004897974841,-279.34280440928,-346.666413358258,-328.511923652069,-334.0936805263,-281.629676287426,-269.967582721865,0.0152110910947085,0.0156172234861145,0.0199054952524735,0.027380253907167,0.0383305231709541,0.0226352641871183,320
-388.434474458048,-357.939063952487,-337.154271159926,-286.127476331984,-268.409175594487,-343.902171442828,-329.813398890243,-330.122854894364,-276.752254644569,-259.033953907072,0.0147294370590906,0.0161477967887233,0.0193428624654106,0.029084943527068,0.0291179645492751,0.0208045801939575,321
-402.415918466596,-365.230359506389,-346.118524542271,-291.431868266628,-290.982046695172,-357.883615451376,-337.104694444145,-339.08710827671,-282.056646579213,-281.606825007757,0.0198880289913997,0.0184094156463424,0.0245908633245354,0.0335367947459856,0.0411007359458467,0.0223999661052546,322
-388.780622670479,-357.727425438479,-337.426698432819,-282.285546453992,-270.540336639347,-344.248319655259,-329.601760376235,-330.395282167258,-272.910324766577,-261.165114951932,0.0149888677617908,0.0163232692095947,0.0187130154565263,0.0242983663974107,0.0286413746972099,0.0174752885731568,323
-384.201185522607,-361.274241846594,-334.930917856189,-281.823515154365,-279.947155457464,-339.668882507387,-333.14857678435,-327.899501590628,-272.448293466951,-270.571933770049,0.0116343777119906,0.0163232566918418,0.0164685231047552,0.0245690598286173,0.0341697813411304,0.018216456857758,324
-403.450507729794,-365.752250983758,-350.623842372359,-290.805828757765,-282.376659327212,-358.918204714574,-337.626585921514,-343.592426106798,-281.43060707035,-273.001437639797,0.018662031137044,0.0197445270275874,0.0260965796602453,0.0297395302802186,0.0350192878091941,0.0255096013180434,325
-388.976875855507,-355.563825756509,-336.539063347374,-287.756164432541,-269.026147158736,-344.444572840287,-327.438160694265,-329.507647081813,-278.380942745127,-259.650925471322,0.0145320954885765,0.0151579008245552,0.0176857971669165,0.0274588465511064,0.0295695480125296,0.022471635261735,326
-387.1808853386,-357.426305726686,-337.837196892211,-291.264883717123,-267.682022438153,-342.64858232338,-329.300640664442,-330.80578062665,-281.889662029708,-258.306800750738,0.0150716049315106,0.0171183667053409,0.0194822364496882,0.0341018372506769,0.0253717306384181,0.0194718088191022,327
-384.964961512674,-359.885360989799,-341.78585223212,-282.48369166023,-277.544846360552,-340.432658497454,-331.759695927555,-334.754435966559,-273.108469972816,-268.169624673137,0.0133074681654454,0.0186591032559574,0.0205203322978216,0.0276786523298821,0.0343575403621815,0.0209236018013469,328
-391.197989451904,-363.7635877522,-341.044810122427,-282.285390431606,-273.030063903507,-346.665686436684,-335.637922689956,-334.013393856866,-272.910168744191,-263.654842216093,0.015031672042039,0.0182945680962696,0.0211849341290248,0.0252850246228561,0.0300894722063493,0.0224770688655168,329
-395.11555076213,-360.827542142045,-347.274951190143,-287.078028580336,-281.769555237999,-350.58324774691,-332.701877079801,-340.243534924582,-277.702806892921,-272.394333550584,0.0167914223502053,0.0167611155489027,0.0233045426745282,0.0279068224893591,0.0355588037664286,0.0241889280506602,330
-386.404866149342,-356.020791076246,-337.347139851128,-290.999336837106,-265.559005927095,-341.872563134122,-327.895126014002,-330.315723585567,-281.624115149691,-256.18378423968,0.013568795604163,0.0160951807698208,0.0177172597866386,0.0347339066766882,0.0233264870962496,0.0192523615828872,331
-408.694903298057,-369.174271406042,-351.244834788128,-292.252744220712,-276.920189613255,-364.162600282837,-341.048606343798,-344.213418522567,-282.877522533297,-267.54496792584,0.0196290851051034,0.018818676045667,0.0254234708181469,0.0338458786047756,0.0346340670251903,0.0251405963921181,332
-381.10866790218,-359.451159402208,-339.947128925119,-291.149253702314,-271.260498124482,-336.57636488696,-331.325494339964,-332.915712659558,-281.774032014899,-261.885276437067,0.01219809544219,0.0170124283965188,0.0199404784970233,0.0305290230219162,0.028329533440798,0.0219419146198326,333
-395.54450444899,-360.155619909769,-346.116983459877,-285.904748894313,-278.326622957507,-351.01220143377,-332.029954847525,-339.085567194316,-276.529527206898,-268.951401270092,0.0177057160785663,0.0171893560464041,0.0257734268620593,0.0291049680622813,0.0331805434960867,0.0231387228277678,334
-396.326394596627,-367.141169538532,-340.509076624615,-283.692960018952,-278.643399527172,-351.794091581407,-339.015504476288,-333.477660359054,-274.317738331537,-269.268177839757,0.0177726153974217,0.0208679055623325,0.0193091419961117,0.0260727262524053,0.0336919056862047,0.0196421467758074,335
-397.267313452665,-381.735686688946,-346.741370493597,-289.629402067044,-277.807983608352,-352.735010437445,-353.610021626702,-339.709954228036,-280.254180379629,-268.432761920938,0.016632592209681,0.0232871942257739,0.0240267922838791,0.0338317123421446,0.0300040071232395,0.0253463919387003,336
-396.97835817288,-371.261288810603,-341.062245235777,-289.085826375177,-264.222965334387,-352.44605515766,-343.135623748359,-334.030828970216,-279.710604687762,-254.847743646972,0.0167589909303685,0.0215777066325355,0.0206831124860552,0.0314911569995003,0.0236188864576439,0.0224640950223664,337
-389.08405032366,-355.28414403773,-343.292139126692,-281.799666751436,-271.584230759158,-344.55174730844,-327.158478975486,-336.260722861131,-272.424445064021,-262.209009071743,0.0143512942093389,0.0146055504574551,0.0222541631963923,0.0258052753563247,0.030195518646191,0.0239999836718333,338
-389.962287011872,-355.126192322835,-343.696832613634,-280.002842885845,-290.334583318815,-345.429983996652,-327.000527260591,-336.665416348073,-270.62762119843,-280.9593616314,0.0141116053695327,0.0157679802766652,0.0225574449436984,0.0226742129115969,0.0430230480413594,0.0206252595079648,339
-385.875794498269,-355.592698161777,-340.085073545953,-295.006153645739,-270.164922785949,-341.343491483049,-327.467033099533,-333.053657280392,-285.630931958325,-260.789701098534,0.012043043238689,0.013230723681155,0.0196286379656571,0.0318762086178663,0.0284719000703479,0.020444052783673,340
-391.327018620187,-356.447480047867,-343.103554583872,-294.918615121945,-271.26808775369,-346.794715604967,-328.321814985623,-336.072138318311,-285.54339343453,-261.892866066275,0.0151819507579369,0.0139842130314169,0.0222867690680463,0.0314797278280564,0.0264753781693176,0.0245316960537771,341
-391.598675785509,-372.641278004341,-343.211387228378,-289.345796349538,-263.254942480446,-347.066372770289,-344.515612942096,-336.179970962817,-279.970574662124,-253.879720793032,0.0156732564058502,0.0206972273832002,0.0221302171163938,0.0310486562348466,0.0182869213195631,0.0222006945353298,342
-386.286280836958,-363.592847761444,-348.439590560635,-287.368718202707,-278.25417416757,-341.753977821738,-335.467182699199,-341.408174295074,-277.993496515292,-268.878952480155,0.0137658646110141,0.0162113853254809,0.026069544320438,0.0301989312500727,0.033785978693986,0.0244174864749264,343
-392.396186276661,-369.810317217924,-343.581864278977,-292.94908100867,-277.737563723537,-347.863883261441,-341.684652155679,-336.550448013416,-283.573859321256,-268.362342036122,0.0165379238442743,0.0204444734214018,0.0226301693172626,0.0311041196378511,0.0326575413469033,0.0245373450598729,344
-392.681474348475,-363.134849246893,-346.035386338606,-293.87140617351,-268.464948844506,-348.149171333255,-335.009184184649,-339.003970073045,-284.496184486095,-259.089727157091,0.0163990278083824,0.0191106184818441,0.0233660883028754,0.0359460598786151,0.0279904270126687,0.0242967686242299,345
-394.143642423521,-372.653816047735,-346.394077459637,-287.269070620176,-278.574174505992,-349.611339408301,-344.528150985491,-339.362661194076,-277.893848932762,-269.198952818578,0.0161970487258554,0.0193852841478646,0.0239309344773224,0.0286746542550213,0.0344131815763568,0.0263731593282394,346
-400.613421153867,-361.758521536006,-335.319992260794,-288.949419770426,-266.559999052181,-356.081118138647,-333.632856473762,-328.288575995232,-279.574198083011,-257.184777364766,0.0208621969326676,0.0200976957612739,0.0171935776027979,0.0321439829019496,0.0215343282846084,0.0190225246167235,347
-404.139303884226,-383.722866288036,-339.202573301398,-285.076229883339,-266.331973499388,-359.607000869006,-355.597201225792,-332.171157035836,-275.701008195925,-256.956751811973,0.0202654877889425,0.0283487834613261,0.0199144820628854,0.0250452019472157,0.0235902232368191,0.0205153149612687,348
-390.179938437429,-365.338188004772,-334.134797989203,-285.467859004929,-266.333483357718,-345.647635422209,-337.212522942528,-327.103381723642,-276.092637317514,-256.958261670303,0.0143651442576877,0.0189426425115174,0.0148383965512719,0.0271227369343013,0.0224855784254581,0.0162010731557688,349
-386.687651318488,-353.575316106295,-343.495483447131,-289.819341788512,-277.581224509702,-342.155348303268,-325.449651044051,-336.46406718157,-280.444120101097,-268.206002822287,0.013705292305376,0.0141202679452863,0.0216802661901181,0.0294990434255099,0.0303346265192021,0.0237818723016061,350
-390.595895152037,-362.897554248352,-345.599768385963,-283.246556029281,-269.338904748348,-346.063592136817,-334.771889186108,-338.568352120402,-273.871334341866,-259.963683060934,0.0147846060347926,0.0168935852991213,0.0235615858887486,0.025603455799488,0.0260832900891246,0.0253415896328366,351
-387.643104791207,-356.551876416262,-343.347560756015,-284.120790066392,-274.552001840828,-343.110801775987,-328.426211354018,-336.316144490454,-274.745568378977,-265.176780153413,0.0142892013391476,0.0155850926452163,0.0229070207227315,0.0276349403909099,0.0332492078805524,0.0233620446208839,352
-388.503200886941,-361.433732303714,-348.47624805343,-290.476044845038,-288.754997592776,-343.970897871721,-333.308067241469,-341.444831787868,-281.100823157623,-279.379775905361,0.0147685615515379,0.0171560035353028,0.0265734357204272,0.0316280953562254,0.0435234648868934,0.0236368710459331,353
-391.525235135892,-359.161583304245,-338.874892402928,-285.787483972466,-273.618386973556,-346.992932120672,-331.035918242,-331.843476137367,-276.412262285051,-264.243165286141,0.0142301481974666,0.015373536533454,0.0198455433828964,0.0286492440845157,0.0299055551329757,0.0190896589344395,354
-390.535798532829,-358.190721140629,-341.970629892283,-280.215445364679,-289.697022141619,-346.003495517609,-330.065056078384,-334.939213626722,-270.840223677264,-280.321800454204,0.0155916442775236,0.0161689105108826,0.0210267061697049,0.023150309333542,0.0391037727590466,0.0185179817761013,355
-385.818834375154,-358.590007205976,-333.792953363465,-279.841039974461,-268.134355977259,-341.286531359934,-330.464342143732,-326.761537097904,-270.465818287046,-258.759134289844,0.0137516116147111,0.0164815130982086,0.0148623390201601,0.0216745055376054,0.0263003240465709,0.0176670369937353,356
-388.231326480606,-352.253237584111,-342.466272047899,-285.352738628185,-278.982175600753,-343.699023465385,-324.127572521867,-335.434855782338,-275.97751694077,-269.606953913338,0.0160934043630374,0.0140844014391469,0.0211230526864253,0.0272975287060191,0.034015224520999,0.0177297827724003,357
-391.129658812419,-357.143437383371,-340.586408130501,-295.194951974232,-268.441972268033,-346.597355797199,-329.017772321127,-333.55499186494,-285.819730286817,-259.066750580618,0.0175166544055146,0.0163185149387508,0.0200281466455676,0.0339870990505286,0.0241233905807097,0.0208026899091757,358
-403.088260722285,-374.461073181363,-338.249917053557,-284.686968061658,-268.079487325716,-358.555957707065,-346.335408119119,-331.218500787996,-275.311746374243,-258.704265638301,0.0175240618726006,0.0207915275305644,0.0192009511223754,0.0280694585158509,0.0253679534723277,0.0224536860950739,359
-386.824890173492,-357.368627686088,-338.797721664922,-300.048759548795,-268.223160653841,-342.292587158272,-329.242962623844,-331.766305399361,-290.67353786138,-258.847938966427,0.0146540458083134,0.0160650928806357,0.0193257719280309,0.0370128528500401,0.0267120159164848,0.0191806789349083,360
-381.983356056002,-359.405779596124,-336.349805899458,-285.922812290124,-270.054293322913,-337.451053040782,-331.28011453388,-329.318389633897,-276.547590602709,-260.679071635499,0.0108282325368179,0.0168859750429611,0.0171606178026489,0.0296925425756155,0.0270662127401816,0.0196532576566632,361
-399.061368552593,-362.064262234361,-344.818512940655,-283.304384831008,-283.048762897584,-354.529065537373,-333.938597172117,-337.787096675094,-273.929163143593,-273.673541210169,0.0173503410360134,0.0179842470554408,0.0222692638244367,0.0258408851769993,0.0368673039076125,0.0211297984422008,362
-398.192686291863,-367.761704368324,-347.32017966567,-286.287315091219,-280.727640555198,-353.660383276643,-339.63603930608,-340.288763400108,-276.912093403804,-271.352418867783,0.0170656192904721,0.0208208937546747,0.0239651335708424,0.0321547497543891,0.0332541449843939,0.0222817928327405,363
-398.848234964314,-357.567829260206,-346.301307153576,-285.889544747909,-281.028408691278,-354.315931949094,-329.442164197962,-339.269890888015,-276.514323060494,-271.653187003863,0.0193804773754532,0.0167924049214809,0.0235849450113188,0.0274626973147152,0.0369066701545666,0.0240880009685305,364
-392.527242217871,-361.339841987165,-341.626712676066,-287.300822293771,-267.816959036471,-347.994939202651,-333.214176924921,-334.595296410505,-277.925600606356,-258.441737349056,0.0147396815689273,0.0168657471238594,0.0214825928135492,0.0294958117450604,0.0237502314458289,0.023668330643694,365
-391.073711570709,-364.464928451587,-345.755641340098,-285.502465380013,-272.180317015981,-346.541408555489,-336.339263389343,-338.724225074537,-276.127243692599,-262.805095328567,0.0143492369578348,0.0165064982434029,0.0248578818305882,0.0308738208290504,0.0322499238377932,0.025312001491916,366
-399.443258677063,-360.673160948987,-345.846012984053,-294.360212002903,-264.250807850308,-354.910955661843,-332.547495886743,-338.814596718492,-284.984990315488,-254.875586162893,0.0165021636076023,0.0170623105600237,0.0234370509980678,0.0361680077483471,0.0220128696782249,0.0247393375226302,367
-401.536716585575,-361.946509740514,-349.268268151237,-283.654221094988,-292.369667754712,-357.004413570355,-333.820844678269,-342.236851885676,-274.278999407573,-282.994446067298,0.0203494505167016,0.016330151406966,0.0265230052871217,0.0293827430724889,0.0402286763082043,0.0229476275313092,368
-386.007828460492,-355.890901601546,-334.092498152891,-284.883996515527,-269.731659575596,-341.475525445272,-327.765236539302,-327.061081887329,-275.508774828112,-260.356437888181,0.0122743105225144,0.0154450674945092,0.0157991329312717,0.0247745589107303,0.0226918762819923,0.0138732433958379,369
-400.740452866983,-361.053360582948,-345.074819616922,-293.901398064649,-271.229601082969,-356.208149851763,-332.927695520704,-338.043403351361,-284.526176377234,-261.854379395554,0.017206298474621,0.0151105463352973,0.0230738271534423,0.0339059376411312,0.0288802899621768,0.0272453988248354,370
-387.163016358534,-356.640280513863,-337.979254393014,-288.955918250113,-265.884185632712,-342.630713343314,-328.514615451619,-330.947838127452,-279.580696562698,-256.508963945298,0.0145019034434486,0.0153810183213948,0.0165528277884069,0.0295574650373712,0.023206742148117,0.020163416892309,371
-389.190877779072,-360.252205427049,-338.710716318648,-284.82737518272,-271.72377904703,-344.658574763852,-332.126540364805,-331.679300053086,-275.452153495306,-262.348557359616,0.0151583715816921,0.0182459463348465,0.0202749354007399,0.0256189202240925,0.0302089926132249,0.020893084389815,372
-389.313611629303,-364.34154138877,-344.96867429876,-285.694225623049,-283.829103413929,-344.781308614083,-336.215876326525,-337.937258033199,-276.319003935634,-274.453881726514,0.0153690208928226,0.0181907226936172,0.0240308790109862,0.0312391463551217,0.0390695127211285,0.0193057428045773,373
-405.092767784211,-364.447492063555,-342.080839105493,-292.139091229138,-271.975590467121,-360.560464768991,-336.321827001311,-335.049422839932,-282.763869541723,-262.600368779706,0.0192333786949188,0.0179776950275398,0.021396706985789,0.0357833751218448,0.0292008599522485,0.0261276142833576,374
-388.66298959021,-362.306591838847,-346.758561067456,-285.02309774651,-282.436188529927,-344.13068657499,-334.180926776603,-339.727144801895,-275.647876059095,-273.060966842512,0.0156980991320885,0.018010874374781,0.0229623448654138,0.02702745859912,0.0352662764267882,0.02415420902224,375
-390.381204292511,-351.584921497148,-348.517987242991,-285.987408220847,-279.968017617192,-345.848901277291,-323.459256434904,-341.48657097743,-276.612186533432,-270.592795929778,0.015618839193675,0.0129458195851838,0.025674142909894,0.0279198089364246,0.0365374672594737,0.0279530378946834,376
-401.094696435786,-364.486757242605,-339.949477123171,-293.569281224648,-273.393669800097,-356.562393420566,-336.36109218036,-332.91806085761,-284.194059537233,-264.018448112682,0.0168318140925146,0.0183888705831054,0.02037183027437,0.030721495599167,0.0297440383366477,0.0242903294117848,377
-390.42740978903,-357.888313055385,-342.746194235247,-284.110093807911,-279.607120489068,-345.89510677381,-329.762647993141,-335.714777969686,-274.734872120496,-270.231898801653,0.0155652433159292,0.0163724664986361,0.0213509283393067,0.0296224621322688,0.0339629980696377,0.0197523863744678,378
-400.053422126237,-360.399570542388,-349.058754956513,-297.531515972812,-280.509426515179,-355.521119111017,-332.273905480143,-342.027338690952,-288.156294285397,-271.134204827764,0.017487478570904,0.0170584363621268,0.0261866553794646,0.0369991824718725,0.0340940660763304,0.0213705227534389,379
-398.241643452959,-367.424587144081,-347.326820590456,-282.792053453836,-268.096319480882,-353.709340437739,-339.298922081837,-340.295404324895,-273.416831766421,-258.721097793467,0.0168207623285622,0.019402742080503,0.0259047075000494,0.0256531017303083,0.0252140737270499,0.0265118852204284,380
-408.170710925968,-377.799117975661,-337.263072710418,-294.172294024893,-274.514865080509,-363.638407910748,-349.673452913417,-330.231656444857,-284.797072337479,-265.139643393094,0.0204517319989108,0.023174918666703,0.0175152932646232,0.0327474154188548,0.033618913271054,0.0191645015945692,381
-383.583266967594,-352.120446263897,-338.434694284743,-286.709052622831,-272.673667580034,-339.050963952374,-323.994781201653,-331.403278019182,-277.333830935416,-263.29844589262,0.0125330326733832,0.0124667126250476,0.0209170940235682,0.0291895869108404,0.0301818716640198,0.0216502033974774,382
-399.031125942201,-385.594829675343,-341.683652656673,-293.328151189851,-265.160921082366,-354.498822926981,-357.469164613099,-334.652236391112,-283.952929502437,-255.785699394952,0.0170528973141321,0.0222014070861027,0.0207196996690382,0.0363795746568156,0.0232807061074305,0.0195975182481566,383
-393.46842134517,-360.771876396561,-349.513095566444,-285.021951997457,-277.805193674907,-348.93611832995,-332.646211334317,-342.481679300883,-275.646730310042,-268.429971987492,0.0151297275694709,0.0177583507415536,0.0266297661251849,0.027203405316843,0.036317430837483,0.0292799711648796,384
-397.511603388728,-371.42491247809,-339.913688026929,-282.563382551,-275.018108742436,-352.979300373508,-343.299247415846,-332.882271761368,-273.188160863585,-265.642887055021,0.0160276920788729,0.0191750032173174,0.0195079557126072,0.0274334010404407,0.032865600240532,0.0239486490587616,385
-386.400014086193,-362.395582986689,-348.160868651514,-290.527775869587,-278.33201887698,-341.867711070973,-334.269917924444,-341.129452385953,-281.152554182172,-268.956797189565,0.0133861190009997,0.0179024661355736,0.0239354358881168,0.0307328451465161,0.0344982823215223,0.0238070001278899,386
-395.022347861181,-364.887769422445,-345.554559896318,-287.146519176112,-285.539460960088,-350.490044845961,-336.762104360201,-338.523143630757,-277.771297488697,-276.164239272674,0.016316097186635,0.0196408003304631,0.0240312895595239,0.0284751623667201,0.0396139351105028,0.023207070055305,387
-388.71755902245,-359.76451452373,-334.199208739501,-280.756140597258,-272.414787122974,-344.18525600723,-331.638849461486,-327.167792473939,-271.380918909843,-263.039565435559,0.0148644271559951,0.0175763217377754,0.0161951626140364,0.022840679821254,0.030176722729994,0.0153641004171913,388
-393.1306475374,-366.854557209072,-343.870179116337,-287.261613673668,-275.422949645859,-348.59834452218,-338.728892146827,-336.838762850776,-277.886391986254,-266.047727958444,0.0163895661350035,0.0190922200253096,0.0220031246404776,0.0286745635692766,0.0320922065237092,0.0190187077989619,389
-395.504758407483,-363.903443054942,-344.623955852818,-289.134008617489,-274.995584267002,-350.972455392263,-335.777777992698,-337.592539587257,-279.758786930074,-265.620362579588,0.0171614576619118,0.0194193550940042,0.0221864956051051,0.0310850555190689,0.0343840464631875,0.0216514476644087,390
-398.248335912467,-355.857915271981,-345.399534993236,-287.760106484202,-268.086970260818,-353.716032897247,-327.732250209737,-338.368118727675,-278.384884796787,-258.711748573403,0.017116817688705,0.015877833284506,0.0249236310690117,0.0291391050693294,0.0284662130860185,0.0261030446551344,391
-386.865585547502,-356.150525171304,-342.862380876013,-283.379572098863,-280.71563073053,-342.333282532282,-328.024860109059,-335.830964610452,-274.004350411449,-271.340409043115,0.0149516293630079,0.0149310108153783,0.0221017712585112,0.0279588395131603,0.0348693670262119,0.0252611743825352,392
-387.84299909343,-365.850048406698,-331.417871856081,-280.44817561242,-273.799778366901,-343.31069607821,-337.724383344454,-324.38645559052,-271.072953925005,-264.424556679486,0.0133756337087503,0.0186336081405517,0.0132317024112099,0.023321852808267,0.0293799295247394,0.0123223153978308,393
-395.694079346488,-365.891288008733,-334.925418798738,-292.562790818705,-268.362802082805,-351.161776331268,-337.765622946489,-327.894002533177,-283.18756913129,-258.98758039539,0.0178331856389791,0.0194574573089377,0.0168751987670008,0.0311789697115584,0.0275506454066865,0.0167252130993588,394
-393.691561949196,-354.414761760628,-340.305525756319,-284.848933397487,-265.605248392422,-349.159258933976,-326.289096698384,-333.274109490758,-275.473711710072,-256.230026705007,0.0177566322295878,0.0137884222995435,0.0200276983214635,0.0273859300768606,0.0244131368402354,0.0219831102270426,395
-394.559227627431,-355.055374834782,-344.745465939672,-284.093311731245,-289.455421172503,-350.026924612211,-326.929709772538,-337.714049674111,-274.718090043831,-280.080199485088,0.0166543436499667,0.014936336808295,0.0216504334450022,0.0264942374757206,0.0432266959243052,0.0242100592544811,396
-400.296929859588,-378.635885468842,-340.154518517572,-287.410092488477,-265.32535365329,-355.764626844368,-350.510220406598,-333.123102252011,-278.034870801062,-255.950131965875,0.018360839491159,0.0224775127515271,0.0194813691858946,0.029917310568855,0.0222646447815964,0.0225148409782104,397
-388.479795858982,-356.842355255183,-348.627779015959,-288.105705835823,-276.792292071847,-343.947492843762,-328.716690192939,-341.596362750398,-278.730484148408,-267.417070384433,0.0150067924604404,0.0160665123677327,0.0272979115608738,0.0320498152414647,0.0337200569046306,0.0224491665786751,398
-400.028098562962,-365.390271849755,-338.524157943512,-285.541078198612,-268.336995569047,-355.495795547742,-337.264606787511,-331.492741677951,-276.165856511197,-258.961773881632,0.0168915503736265,0.0170886662224094,0.0174878627860741,0.0297909375021476,0.0248701748326381,0.0220470052133431,399
-395.780451144746,-355.50785457619,-347.574455892343,-291.569084570822,-281.591662005869,-351.248148129526,-327.382189513946,-340.543039626782,-282.193862883407,-272.216440318454,0.0165436859354221,0.0144707253453488,0.0258846502881907,0.0344159297764122,0.034612955878782,0.0217580361358288,400
-386.665194872424,-359.107382086425,-334.502520546056,-294.567128563769,-278.854693252874,-342.132891857204,-330.981717024181,-327.471104280495,-285.191906876354,-269.47947156546,0.0145827716679601,0.0172590217958679,0.0177452525568415,0.0277029849746612,0.0348297922582631,0.0208644632950235,401
-382.877973250815,-369.765391297811,-343.665454646455,-282.251611599952,-261.447719483629,-338.345670235595,-341.639726235567,-336.634038380894,-272.876389912537,-252.072497796214,0.0116120551576404,0.0200523160223873,0.0214859807635457,0.0248691399735439,0.0182671840122833,0.0225242368306534,402
-397.690099766845,-364.179283342566,-343.62021825434,-295.443873078703,-274.135667856404,-353.157796751625,-336.053618280322,-336.588801988779,-286.068651391288,-264.760446168989,0.0179061462317422,0.018674663333963,0.023788543513972,0.0354747713887039,0.0339070725194088,0.0207607241807556,403
-401.727532630691,-358.483687758332,-344.03626782634,-294.860036598118,-277.846793369311,-357.195229615471,-330.358022696088,-337.004851560778,-285.484814910703,-268.471571681897,0.0179900013323896,0.0149185002725694,0.0224690074640949,0.0350539496365374,0.0351824885293423,0.0281356734780528,404
-377.943076158851,-363.046015129786,-340.19273515915,-292.095394537293,-272.53333011823,-333.410773143631,-334.920350067542,-333.161318893589,-282.720172849878,-263.158108430815,0.00925719056173954,0.0164282429163377,0.0189853831866274,0.0327512806906873,0.0292815161121644,0.0205007129360043,405
