"yearID","Home_Games","Away_Games","Home_Win_Per","Away_Win_Per","Total_Win_Per","Per_Wins_at_Home","Per_Wins_Away","Per_Losses_at_Home","Per_Losses_Away","Previous_Season_Total_Win_Per","Previous_Home_Win_Per","FP","HA_per_HG","HA_per_AG","HRA_per_HG","HRA_per_AG","H_per_HG","H_per_AG","HR_per_HG","HR_per_AG","RA_per_HG","RA_per_AG","RS_per_HG","RS_per_AG","P_per_HG","P_per_AG","SO_per_HG","SO_per_AG","SOP_per_HG","SOP_per_AG","BB_per_HG","BB_per_AG","BBP_per_HG","BBP_per_AG","RNS_per_HG","RNS_per_AG","RNSP_per_HG","RNSP_per_AG","X3B_per_HG","X3B_per_AG","X3P_per_HG","X3P_per_AG","Run_Dif_HG","Run_Dif_AG","Hit_Dif_HG","Hit_Dif_AG","HR_Dif_HG","HR_dif_AG","SO_Dif_HG","SO_Dif_AG","BB_Dif_HG","BB_Dif_AG","RNS_Dif_HG","RNS_Dif_AG","Trip_Dif_HG","Trip_Dif_AG","RS","RA","Previous_Away_Win_Per"
2001,81,81,0.592592592592593,0.493827160493827,0.54320987654321,0.545454545454545,0.454545454545455,0.445945945945946,0.554054054054054,0.401234567901235,0.469135802469136,0.982,7.85185185185185,8.90123456790123,0.925925925925926,1.09876543209877,8.61728395061728,8.77777777777778,1.17283950617284,1.22222222222222,3.93827160493827,4.71604938271605,4.85185185185185,4.74074074074074,3.85185185185185,3.7283950617284,6.64197530864198,6.65432098765432,8.7037037037037,7.88888888888889,3.64197530864198,3.48148148148148,3.41975308641975,3.37037037037037,7.04938271604938,7.22222222222222,6.77777777777778,7.38271604938272,0.185185185185185,0.209876543209877,0.0864197530864197,0.222222222222222,0.91358024691358,0.0246913580246897,0.765432098765429,-0.12345679012345,0.246913580246914,0.12345679012345,2.06172839506172,1.23456790123457,0.22222222222223,0.11111111111111,-0.2716049382716,0.160493827160501,0.0987654320987653,-0.012345679012345,777,701,0.333333333333333
2002,81,81,0.444444444444444,0.382716049382716,0.41358024691358,0.537313432835821,0.462686567164179,0.473684210526316,0.526315789473684,0.54320987654321,0.592592592592593,0.981,8.25925925925926,8.69135802469136,1.2962962962963,0.765432098765432,7.85185185185185,8.82716049382716,1.22222222222222,1.24691358024691,4.64197530864198,4.72839506172839,4.18518518518519,4.53086419753086,3.4320987654321,3.38271604938272,7.75308641975309,7.91358024691358,9.12345679012346,7.33333333333333,3.79012345679012,3.4320987654321,3.60493827160494,3.87654320987654,7.18518518518519,7.2962962962963,6.81481481481481,7.41975308641975,0.160493827160494,0.197530864197531,0.123456790123457,0.246913580246914,-0.45679012345679,-0.19753086419753,-0.407407407407409,0.1358024691358,-0.07407407407408,0.481481481481478,1.37037037037037,-0.580246913580249,0.18518518518518,-0.44444444444444,-0.370370370370379,0.123456790123449,0.037037037037037,-0.049382716049383,706,759,0.493827160493827
2003,81,81,0.54320987654321,0.54320987654321,0.54320987654321,0.5,0.5,0.5,0.5,0.41358024691358,0.444444444444444,0.983,8.16049382716049,7.93827160493827,0.827160493827161,0.938271604938272,8.59259259259259,9.07407407407407,1.06172839506173,1.06172839506173,4.28395061728395,4.14814814814815,4.27160493827161,4.66666666666667,3.61728395061728,3.5679012345679,7.51851851851852,6.77777777777778,9.18518518518519,8.14814814814815,3.22222222222222,2.85185185185185,4.03703703703704,3.58024691358025,7.16049382716049,6.59259259259259,7.45679012345679,7.04938271604938,0.135802469135802,0.160493827160494,0.111111111111111,0.123456790123457,-0.0123456790123404,0.51851851851852,0.4320987654321,1.1358024691358,0.234567901234569,0.123456790123458,1.66666666666667,1.37037037037037,-0.81481481481482,-0.7283950617284,0.2962962962963,0.45679012345679,0.024691358024691,0.037037037037037,724,683,0.382716049382716
2004,82,80,0.548780487804878,0.55,0.549382716049383,0.50561797752809,0.49438202247191,0.506849315068493,0.493150684931507,0.54320987654321,0.54320987654321,0.986,8.63414634146342,8.1875,1.17073170731707,0.9125,9.35365853658537,9.2625,1.67073170731707,1.225,4.29268292682927,3.9125,5.19512195121951,4.5375,3.85365853658537,3.825,6.14634146341463,7.2,8.30487804878049,8.3125,3.08536585365854,2.95,3.25609756097561,3.475,6.9390243902439,6.9,7.28048780487805,7.55,0.170731707317073,0.1875,0.182926829268293,0.2,0.902439024390239,0.625,0.719512195121949,1.075,0.5,0.3125,2.15853658536586,1.1125,-0.17073170731707,-0.525,0.34146341463415,0.649999999999999,-0.01219512195122,-0.0125,789,665,0.54320987654321
2005,81,81,0.469135802469136,0.506172839506173,0.487654320987654,0.481012658227848,0.518987341772152,0.518072289156627,0.481927710843373,0.549382716049383,0.548780487804878,0.983,8.55555555555556,8.19753086419753,1.18518518518519,1.11111111111111,9.17283950617284,9.41975308641975,1.22222222222222,1.17283950617284,4.4320987654321,4.38271604938272,4.37037037037037,4.30864197530864,3.79012345679012,3.85185185185185,5.49382716049383,5.8641975308642,8.09876543209877,7.40740740740741,2.48148148148148,2.69135802469136,3.54320987654321,3.5679012345679,6.71604938271605,7.27160493827161,7.2962962962963,6.91358024691358,0.160493827160494,0.123456790123457,0.111111111111111,0.123456790123457,-0.0617283950617296,-0.0740740740740806,0.61728395061728,1.22222222222222,0.0370370370370301,0.06172839506173,2.60493827160494,1.54320987654321,-1.06172839506173,-0.87654320987654,0.58024691358025,-0.35802469135803,0.049382716049383,0,703,714,0.55
2006,81,81,0.444444444444444,0.37037037037037,0.407407407407407,0.545454545454545,0.454545454545455,0.46875,0.53125,0.487654320987654,0.469135802469136,0.982,8.44444444444444,8.79012345679012,1.54320987654321,1.04938271604938,9.50617283950617,8.96296296296296,1,1.04938271604938,5.2962962962963,5,4.61728395061728,4.22222222222222,4.33333333333333,4.35802469135802,5.53086419753086,5.92592592592593,8.5679012345679,6.8641975308642,2.41975308641975,2.45679012345679,3.90123456790123,4.58024691358025,6.74074074074074,6.61728395061728,6.95061728395062,8.04938271604938,0.296296296296296,0.271604938271605,0.259259259259259,0.135802469135802,-0.679012345679021,-0.77777777777778,1.06172839506173,0.17283950617284,-0.54320987654321,0,3.03703703703704,0.93827160493827,-1.48148148148148,-2.12345679012346,0.20987654320988,1.4320987654321,0.037037037037037,0.135802469135803,716,834,0.506172839506173
2007,81,81,0.54320987654321,0.506172839506173,0.524691358024691,0.517647058823529,0.482352941176471,0.480519480519481,0.519480519480519,0.407407407407407,0.444444444444444,0.984,8.80246913580247,7.74074074074074,1.04938271604938,0.987654320987654,9.58024691358025,9.30864197530864,1.03703703703704,0.827160493827161,4.5679012345679,3.95061728395062,5.03703703703704,4.24691358024691,4.04938271604938,3.85185185185185,6.69135802469136,6.32098765432099,7.90123456790123,7.04938271604938,3.2716049382716,2.90123456790123,3.7037037037037,3.37037037037037,7.27160493827161,7.41975308641975,7.54320987654321,6.72839506172839,0.160493827160494,0.185185185185185,0.172839506172839,0.185185185185185,0.46913580246914,0.29629629629629,0.77777777777778,1.5679012345679,-0.01234567901234,-0.160493827160493,1.20987654320987,0.72839506172839,-0.4320987654321,-0.46913580246914,0.2716049382716,-0.691358024691359,-0.012345679012345,0,752,690,0.37037037037037
2008,81,80,0.679012345679012,0.525,0.602484472049689,0.56701030927835,0.43298969072165,0.40625,0.59375,0.524691358024691,0.54320987654321,0.983,8.45679012345679,8.05,0.987654320987654,1,9.71604938271605,9.5625,1.30864197530864,0.975,4.18518518518519,4.15,5.60493827160494,5.0125,3.88888888888889,4.05,6.95061728395062,7.7875,8.34567901234568,7.35,3.96296296296296,3.9375,3.16049382716049,3.65,7.38271604938272,7.9875,7.24691358024691,7.3,0.111111111111111,0.15,0.185185185185185,0.3,1.41975308641975,0.8625,1.25925925925926,1.5125,0.320987654320986,-0.025,1.39506172839506,-0.4375,0.80246913580247,0.2875,-0.13580246913581,-0.6875,-0.074074074074074,-0.15,855,671,0.506172839506173
2009,80,81,0.575,0.45679012345679,0.515527950310559,0.55421686746988,0.44578313253012,0.435897435897436,0.564102564102564,0.602484472049689,0.679012345679012,0.983,8.35,8.16049382716049,0.975,1.01234567901235,8.7875,8.58024691358025,1.025,0.975308641975309,4.3,4.04938271604938,4.85,3.93827160493827,4.0875,3.87654320987654,6.675,8.03703703703704,8.05,7.75308641975309,3.7875,3.5679012345679,3.675,3.60493827160494,7.3,7.71604938271605,7.125,7.39506172839506,0.1625,0.197530864197531,0.2125,0.209876543209877,0.55,-0.11111111111111,0.4375,0.41975308641976,0.0499999999999999,-0.037037037037041,1.375,-0.28395061728395,0.1125,-0.0370370370370399,-0.175,-0.32098765432099,-0.05,-0.012345679012346,707,672,0.525
2010,81,81,0.432098765432099,0.493827160493827,0.462962962962963,0.466666666666667,0.533333333333333,0.528735632183908,0.471264367816092,0.515527950310559,0.575,0.979,9.46913580246914,7.92592592592593,1.07407407407407,0.827160493827161,8.90123456790123,8.55555555555556,0.91358024691358,0.925925925925926,5.32098765432099,4.14814814814815,4.34567901234568,4.11111111111111,4.01234567901235,3.93827160493827,7.11111111111111,8.14814814814815,8.22222222222222,7.4320987654321,2.90123456790123,3.01234567901235,3.85185185185185,3.61728395061728,6.96296296296296,6.97530864197531,7.7037037037037,7.37037037037037,0.185185185185185,0.148148148148148,0.222222222222222,0.172839506172839,-0.97530864197531,-0.0370370370370399,-0.567901234567909,0.629629629629631,-0.16049382716049,0.0987654320987651,1.11111111111111,-0.716049382716051,-0.95061728395062,-0.60493827160493,0.74074074074074,0.39506172839506,-0.037037037037037,-0.024691358024691,685,767,0.45679012345679
2011,81,81,0.481481481481481,0.395061728395062,0.438271604938272,0.549295774647887,0.450704225352113,0.461538461538462,0.538461538461538,0.462962962962963,0.432098765432099,0.978,8.85185185185185,8.91358024691358,1,1,8.60493827160494,8.96296296296296,0.901234567901235,0.925925925925926,4.40740740740741,4.92592592592593,4,4.07407407407407,4.04938271604938,4.06172839506173,7.28395061728395,7.55555555555556,8.24691358024691,6.8641975308642,2.76543209876543,2.48148148148148,3.58024691358025,3.58024691358025,7.16049382716049,6.92592592592593,7.41975308641975,7.4320987654321,0.271604938271605,0.172839506172839,0.185185185185185,0.172839506172839,-0.40740740740741,-0.85185185185186,-0.246913580246909,0.0493827160493794,-0.098765432098765,-0.074074074074074,0.962962962962959,-0.69135802469136,-0.81481481481482,-1.09876543209877,0.25925925925926,0.50617283950617,0.08641975308642,0,654,756,0.493827160493827
2012,81,81,0.469135802469136,0.283950617283951,0.376543209876543,0.622950819672131,0.377049180327869,0.425742574257426,0.574257425742574,0.438271604938272,0.481481481481481,0.982,8.48148148148148,8.79012345679012,1.08641975308642,1.07407407407407,8,8.01234567901234,0.802469135802469,0.888888888888889,4.46913580246914,4.90123456790123,4.09876543209877,3.46913580246914,4.25925925925926,3.82716049382716,7.25925925925926,7.98765432098765,7.35802469135802,6.5679012345679,3.04938271604938,2.46913580246914,3.64197530864198,3.4320987654321,6.37037037037037,6.51851851851852,7.17283950617284,6.90123456790123,0.271604938271605,0.172839506172839,0.222222222222222,0.358024691358025,-0.370370370370369,-1.43209876543209,-0.481481481481479,-0.77777777777778,-0.283950617283951,-0.185185185185181,0.0987654320987597,-1.41975308641975,-0.5925925925926,-0.96296296296296,0.80246913580247,0.38271604938271,0.049382716049383,-0.185185185185186,613,759,0.395061728395062
2013,81,81,0.382716049382716,0.432098765432099,0.407407407407407,0.46969696969697,0.53030303030303,0.520833333333333,0.479166666666667,0.376543209876543,0.469135802469136,0.983,8.74074074074074,7.7037037037037,0.901234567901235,1.07407407407407,8.35802469135803,7.77777777777778,1.25925925925926,0.864197530864197,4.53086419753086,3.97530864197531,4.1358024691358,3.2962962962963,4.16049382716049,3.87654320987654,7.45679012345679,7.72839506172839,7.71604938271605,6.90123456790123,2.71604938271605,2.7037037037037,3.45679012345679,3.20987654320988,6.4320987654321,7.04938271604938,7.28395061728395,6.49382716049383,0.0987654320987654,0.123456790123457,0.197530864197531,0.209876543209877,-0.39506172839506,-0.67901234567901,-0.38271604938271,0.0740740740740806,0.358024691358025,-0.209876543209873,0.25925925925926,-0.827160493827161,-0.74074074074074,-0.50617283950618,0.85185185185185,-0.55555555555555,-0.0987654320987656,-0.08641975308642,602,689,0.283950617283951
2014,81,81,0.506172839506173,0.395061728395062,0.450617283950617,0.561643835616438,0.438356164383562,0.449438202247191,0.550561797752809,0.407407407407407,0.382716049382716,0.983,8.48148148148148,8.77777777777778,0.777777777777778,0.641975308641975,8.04938271604938,8.18518518518519,0.851851851851852,1.08641975308642,4.06172839506173,4.66666666666667,3.80246913580247,3.77777777777778,4.5679012345679,4.06172839506173,9.14814814814815,9.08641975308642,8.67901234567901,7.50617283950617,2.80246913580247,2.65432098765432,3.04938271604938,3.17283950617284,6.5679012345679,6.62962962962963,6.85185185185185,6.8641975308642,0.209876543209877,0.172839506172839,0.135802469135802,0.160493827160494,-0.25925925925926,-0.88888888888889,-0.4320987654321,-0.59259259259259,0.074074074074074,0.444444444444445,-0.469135802469141,-1.58024691358025,-0.24691358024691,-0.51851851851852,0.28395061728395,0.23456790123457,0.074074074074075,0.012345679012345,614,707,0.432098765432099
2015,81,81,0.604938271604938,0.592592592592593,0.598765432098765,0.505154639175258,0.494845360824742,0.492307692307692,0.507692307692308,0.450617283950617,0.506172839506173,0.982,7.97530864197531,7.77777777777778,0.975308641975309,0.679012345679012,7.62962962962963,8.92592592592593,1.1358024691358,0.975308641975309,3.77777777777778,3.7283950617284,4.02469135802469,4.48148148148148,4.65432098765432,4.16049382716049,8.83950617283951,9.90123456790123,9.12345679012346,8.54320987654321,3.61728395061728,3.38271604938272,2.48148148148148,2.54320987654321,6.90123456790123,7.48148148148148,6.34567901234568,6.06172839506173,0.185185185185185,0.185185185185185,0.246913580246914,0.209876543209877,0.24691358024691,0.75308641975308,-0.345679012345681,1.14814814814815,0.160493827160491,0.296296296296297,0.283950617283949,-1.35802469135802,1.1358024691358,0.83950617283951,-0.55555555555555,-1.41975308641975,-0.061728395061729,-0.024691358024692,689,608,0.395061728395062
2016,81,81,0.703703703703704,0.567901234567901,0.635802469135803,0.553398058252427,0.446601941747573,0.413793103448276,0.586206896551724,0.598765432098765,0.604938271604938,0.983,6.74074074074074,7.14814814814815,0.901234567901235,1.11111111111111,8.32098765432099,9.07407407407407,1.11111111111111,1.34567901234568,3.04938271604938,3.81481481481481,4.80246913580247,5.17283950617284,4.19753086419753,4.01234567901235,7.87654320987654,8.65432098765432,9.32098765432099,8.46913580246914,4.18518518518519,3.91358024691358,3.14814814814815,2.96296296296296,7.59259259259259,7.4320987654321,6.32098765432099,6,0.197530864197531,0.172839506172839,0.0864197530864197,0.0987654320987654,1.75308641975309,1.35802469135803,1.58024691358025,1.92592592592592,0.209876543209875,0.23456790123457,1.44444444444445,-0.18518518518518,1.03703703703704,0.95061728395062,-1.2716049382716,-1.4320987654321,0.111111111111111,0.0740740740740736,808,556,0.592592592592593
